UID,Review_ID,Name,Rating,Text
179,3,Syed S.,5,"Mash Allah, Original product hai , bohat fast delivery thi mane Socha b ni tha itni jaldi Ajay ga. Seller bohat responsive hai and highly recommend by my side."
179,4,3***9,5,Jazak Allah. Highly recommended. Delivery on time. Product is perfect. Satisfied 💕
179,5,Syed H.,5,Honest seller and good communication skills..Product is as same as shown in pic and descriptions..Highly recommend to buy from this seller..
179,6,Altaf H.,5,best mobile in itel series
180,1,*********82,5,bahot Acha mobile hai lekin bahot late service hai bahot Baki sab ok hai
180,2,3***4,5,The seller was good and so cooperative he sent me a seal pack phone The quality of the phone is 10/10. I will shop again. thanks
180,3,Muhammad S.,5,Product bilkul thk hai or bht achi hai baki main ny activation date wagaira abi check ni ki k pehky use huwa hai ya ni wo check kr k review update krun ga.
180,4,Muhammad A.,5,Device was genuine and brand new. fully satisfied. Seller is very friendly.
180,5,Rao Z.,5,"Response was good, product was as committed. Delivery time is excellent. 5 stars for the dealer 👍"
180,6,Tahir,5,"Delievery Very Fast, Mobile boht acha hai same as shown 💯 percent Satisfied"
181,1,Tanveer A.,5,Thanks saller and Daraz
181,2,Faizan K.,5,Quick delivery. Original mobile and working perfectly fine
181,3,Tanveer A.,5,Thanks saller and Daraz
181,4,Faizan K.,5,Quick delivery. Original mobile and working perfectly fine
182,1,A***.,5,"Excellent quality and service. Amongst accessories, only cable is present without charger in the pack. thanks daraz"
182,2,Umer A.,5,received on time 👍
182,3,A***.,5,"Excellent quality and service. Amongst accessories, only cable is present without charger in the pack. thanks daraz"
182,4,Umer A.,5,received on time 👍
185,1,Amin L.,4,great service
185,2,Amin L.,4,great service
185,3,Amin L.,4,great service
185,4,Amin L.,4,great service
186,1,Muhammad I.,5,very good I like it very much
186,2,farzana T.,4,I got cell phone in the original condition .delivery was v delayed. good experience. thank you daraz
187,1,Ahsan M.,5,Allhumdulliah satisfied.
187,2,Ahsan M.,5,Allhumdulliah satisfied.
188,1,Eshtiaq A.,5,This is very very good quality Amazing Every Colour 80watt fast charger
188,2,0***3,5,Thank You Daraz And Thanks Vivo Such A Wonderfull Mobile
188,3,Iram F.,5,v. Good sound and picture quality having great charging capacity and long time battery 🔋. Really good. I just want to suggest the vivo to add handsfree in accessories.
188,4,Muhammad A.,5,"nice product, fine packing"
188,5,3***0,5,amazing phone. excellent look and camera results...
188,6,3***5,5,Nice product same as shown in picture
189,1,Gohar I.,5,received a product with good packing.. seller response was good and friendly.. I also appreciate daraz for such a nice policy of installments.. keep up the good work
189,2,*******980,5,product was good but you need to work on communication other wise it's fine
189,3,Qaisar K.,4,I am satisfied customer
190,1,irfan U.,5,original product love it 😍😍 aik achi price mein set mil gya hai pin peak set aur seller bht acha hai. thumb up 👍👍
190,2,maryam Z.,5,received as described thank you so much
190,3,Usman C.,5,"Received my phone next day, Seller & delivery service is very quick"
190,4,Muhammad T.,5,"Kafi acha fone ha, Thank You seller and daraz"
191,1,Naveedbaloch,5,i received my parsel and i am much more satified with seller and daraz products 🥰
192,1,0***4,4,best mobile in this range
192,2,Ahmed A.,1,Mobile was repacked. Order black mobile and got blue. That's not good.
192,3,Anjum R.,5,"Lajawab seller, bakamal daraz"
192,4,Ahmed A.,1,Mobile was repacked. Order black mobile and got blue. That's not good.
193,1,3***4,5,mobile tu bhut acha ha magr angh oh rha ha bhut mna return bhi kiya tha un nho na return wapas ni liya reject kr diya bhut hi afsoos ki baat ha pahly pata hota tu kabhi bhool ka na mangwata afsooos
193,2,saimabrar,5,bohat zabardast he overall ma Sha Allah
193,3,saimabrar,5,bohat zabatdast he
193,4,3***4,5,mobile tu bhut acha ha magr angh oh rha ha bhut mna return bhi kiya tha un nho na return wapas ni liya reject kr diya bhut hi afsoos ki baat ha pahly pata hota tu kabhi bhool ka na mangwata afsooos
193,5,saimabrar,5,bohat zabardast he overall ma Sha Allah
193,6,saimabrar,5,bohat zabatdast he
194,1,Ali S.,5,boht acha experience rha original Mobile
194,2,Arsalan S.,5,very fast delivery and all good thanks
194,3,abid M.,5,bohat acha mobile hai.
194,4,Nida F.,5,Good experience
194,5,Muhammad A.,5,Nice Mobile
195,1,3***4,5,فون زیادہ سلم اور سمارٹ نہیں ہے وزن بھی زیادہ ہے ۔لیکن اس قیمت میں بہت اچھا فون ۔ڈیلر کی مجموعی سروس لاجواب تھی ۔صرف دو دن میں فون ہمارے ہاتھ میں تھا اور safe sound
195,2,Muhammad A.,5,zabardst mobile h. Time se pehly rcv hogaya h itni price mein bohat acha mobile h
195,3,A***.,5,Itni price meine boht hi acha phone ha thank you draz
195,4,Syed S.,5,good service very quick and mobile also very good thanks to mobile in and daraz ..
195,5,Muhammad A.,5,zabardst mobile h. Time se pehly rcv hogaya h itni price mein bohat acha mobile h
195,6,zshan K.,5,Thanks for the surprizing quality and in time delivery. recommended for others
196,1,Ali R.,5,Amazing and ship before time
196,2,Ali R.,5,Amazing and ship before time
197,1,Syed M.,5,Satisfied!!! Original product & arrived on time.
197,2,Ahmed S.,5,everything is perfect full packet set and have a warranty as well
197,3,Syed M.,5,Satisfied!!! Original product & arrived on time.
197,4,Ahmed S.,5,everything is perfect full packet set and have a warranty as well
198,1,Hassan N.,3,"Beautiful color,🫠many more features,beautifully design, shiny 🥰but camera quality is not very good nor very bad [in btween]"
198,2,Muhammad R.,1,Mobile received tu ho gya hn. Lakin 2 numbri huwi hn Mobile ki warranty nhi. jb ads mein 1saal ki Warranty lagi huwi thi.
198,3,Faizan H.,5,Maza hi agya product receive hote hi behtreen product jo kaha wohi behja thanks seller bohat hi acha mobile h or seller ki services b bohat achi hn thanks daraz
198,4,Abubakar S.,5,100% original tech sirat warrenty
198,5,M. H.,5,Very good service. Delivered before time. Same as orderedand with warranty. Excellent experience overall. 👍
198,6,Muhammad S.,5,Excellent and bleave able. as eject pin was missed but they arranged separately.
199,1,Tehmina M.,4,"timely delivered, Phone is working well but Phone charger is out of order, it is not charging."
199,2,Tehmina M.,4,"timely delivered, Phone is working well but Phone charger is out of order, it is not charging."
200,1,Nabeel U.,5,Delivered safely in time & Nice cell phone.
200,2,3***0,5,genuine product non active kit pin pack and nice look
200,3,Mehboob A.,4,Good
200,4,imdad L.,5,Good
200,5,Ali H.,5,AMAZING MOBILE ❣️
200,6,Mehboob A.,4,Good
